| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  157  |    50.01%    |    0.6931     |      50.66%       |      50.73%      |
|  158  |    50.14%    |    0.6932     |      50.58%       |      50.59%      |
|  159  |    50.08%    |    0.6932     |      50.61%       |      50.52%      |
|  160  |    50.12%    |    0.6931     |      50.63%       |      50.52%      |
|  161  |    50.14%    |    0.6933     |      50.61%       |      50.52%      |
|  162  |    50.10%    |    0.6931     |      50.65%       |      50.73%      |
|  163  |    50.11%    |    0.6932     |      50.65%       |      50.66%      |
|  164  |    49.76%    |    0.6932     |      50.59%       |      50.73%      |
|  165  |    50.04%    |    0.6932     |      50.63%       |      50.80%      |
|  166  |    50.13%    |    0.6931     |      50.66%       |      50.52%      |
|  167  |    49.97%    |    0.6931     |      50.59%       |      50.80%      |
|  168  |    49.86%    |    0.6933     |      50.64%       |      50.66%      |
|  169  |    50.11%    |    0.6931     |      50.66%       |      50.80%      |
|  170  |    50.11%    |    0.6932     |      50.65%       |      50.66%      |
|  171  |    50.22%    |    0.6932     |      50.68%       |      50.66%      |
|  172  |    50.14%    |    0.6932     |      50.65%       |      50.66%      |
|  173  |    50.06%    |    0.6932     |      50.71%       |      50.73%      |
|  174  |    49.77%    |    0.6933     |      50.67%       |      50.80%      |
|  175  |    49.97%    |    0.6931     |      50.63%       |      50.59%      |
|  176  |    50.02%    |    0.6932     |      50.64%       |      50.59%      |
|  177  |    50.11%    |    0.6933     |      50.66%       |      50.66%      |
|  178  |    50.09%    |    0.6931     |      50.68%       |      50.73%      |
|  179  |    50.33%    |    0.6931     |      50.61%       |      50.80%      |
|  180  |    50.11%    |    0.6932     |      50.61%       |      50.59%      |
|  181  |    50.23%    |    0.6930     |      50.64%       |      50.73%      |
|  182  |    50.12%    |    0.6932     |      50.65%       |      50.66%      |
|  183  |    50.04%    |    0.6931     |      50.66%       |      50.73%      |
|  184  |    50.11%    |    0.6931     |      50.66%       |      50.80%      |
|  185  |    49.98%    |    0.6932     |      50.64%       |      50.66%      |
|  186  |    50.43%    |    0.6930     |      50.64%       |      50.59%      |
|  187  |    50.18%    |    0.6931     |      50.68%       |      50.59%      |
|  188  |    50.23%    |    0.6928     |      50.63%       |      50.80%      |
|  189  |    50.13%    |    0.6931     |      50.60%       |      50.52%      |
|  190  |    50.01%    |    0.6931     |      50.66%       |      50.59%      |
|  191  |    50.29%    |    0.6932     |      50.65%       |      50.66%      |
|  192  |    50.09%    |    0.6933     |      50.58%       |      50.52%      |
|  193  |    49.96%    |    0.6932     |      50.63%       |      50.73%      |
|  194  |    50.12%    |    0.6934     |      50.65%       |      50.73%      |
|  195  |    50.07%    |    0.6931     |      50.62%       |      50.59%      |
|  196  |    50.14%    |    0.6932     |      50.68%       |      50.80%      |
|  197  |    50.26%    |    0.6932     |      50.68%       |      50.94%      |
|  198  |    50.10%    |    0.6931     |      50.68%       |      50.80%      |
|  199  |    50.21%    |    0.6932     |      50.65%       |      50.80%      |
|  200  |    50.10%    |    0.6931     |      50.63%       |      50.59%      |
