X,Y,Z
0.7648385749265239,0.16000347473832416,0.0
0.6424354375201204,0.3715919935207725,0.0
0.6430258249919518,0.37056941242340863,0.0
0.5185574898485199,0.5861287349260588,0.0
0.7668811192582622,0.15601959206848,0.0
0.7991807292773205,0.09994379371551776,0.0
0.48614422894689024,0.6421389169113748,0.0
0.701922172083109,0.26831748312861314,0.0
0.583330842710436,0.4737236909392182,0.0
0.5861410700691772,0.4687870557721679,0.0
0.6990520342985986,0.2732195289952182,0.0
0.5093517327543925,0.6015561361521564,0.0
0.7756387620873744,0.140333471950848,0.0
0.641623442439637,0.3724358435617086,0.0
0.6433506230241453,0.36944427903549376,0.0
0.6410197812080323,0.3733615784589368,0.0
0.6438505023465122,0.36845862562503023,0.0
0.5898505509591573,0.4617585519691174,0.0
0.6948199118995514,0.27994628558231904,0.0
0.5927906889750006,0.45651929831486904,0.0
0.6917526541460235,0.28511214662179596,0.0
0.5704572838734249,0.4949847216513452,0.0
0.7138979853719467,0.24653813878258438,0.0
0.6433585715712613,0.36867033647441855,0.0
0.640957162794234,0.37282969848597197,0.0
0.5941799234194224,0.45381644764165624,0.0
0.6901065340225961,0.287666684279084,0.0
0.6450925480885569,0.36558473178880674,0.0
0.6391519390091056,0.37587416854232153,0.0
0.5912034070700503,0.4589198933673217,0.0
0.6930379894931713,0.28253722264291525,0.0
0.5486656691061242,0.532275999133127,0.0
0.7352973716270941,0.20902040806372696,0.0
0.5080246478037475,0.6026496279106763,0.0
0.7759222112537589,0.1386374367913494,0.0
0.5680650668925549,0.49863257975484426,0.0
0.7158610146685429,0.24264248905403682,0.0
0.5827520324110453,0.473189447862042,0.0
0.7011700988567832,0.26808334024395686,0.0
0.7963800863351193,0.10308814141834234,0.0
0.48746699246476694,0.6381413151250867,0.0
0.6364508810757863,0.3797646897555318,0.0
0.6471113093264997,0.3613002863948537,0.0
0.6375676339278735,0.3778293415151708,0.0
0.6459936250112212,0.36323509685469046,0.0
0.6392664033774527,0.3748853504083851,0.0
0.6442934386490189,0.3661782699065917,0.0
0.595194193414821,0.4511615262031581,0.0
0.688314439609504,0.28987252858064466,0.0
0.5868687941466788,0.4654755343695211,0.0
0.6965480346774814,0.2755055172346036,0.0
0.5966821708124737,0.4484743090458725,0.0
0.6867312299846358,0.29250476338591164,0.0
0.5901445155195308,0.45972160173881227,0.0
0.6932028435340493,0.28121934147456745,0.0
0.6344116349742109,0.38277455208888095,0.0
0.6486983035182863,0.3580293162996464,0.0
0.6457178735889542,0.36275879376255254,0.0
0.6370172676390476,0.3778286853244268,0.0
0.6825508674364942,0.29884390826394486,0.0
0.6000818500410496,0.4416844364431363,0.0
0.6389660623516196,0.37432615204647846,0.0
0.6436589881489365,0.3661977661293749,0.0
0.5453683231725863,0.5364055352472066,0.0
0.7372249818409632,0.2041000546631779,0.0
0.5952234649218509,0.44986165114372495,0.0
0.6872033505398042,0.2905478159790561,0.0
0.6517808333333452,0.3518465435181754,0.0
0.6305984615871596,0.3885354876073805,0.0
0.6323632988124259,0.3854485782504098,0.0
0.6499899100236619,0.35491839206728587,0.0
0.48482736012721983,0.6409129932879386,0.0
0.7974606138664904,0.0994163136759497,0.0
0.4843935057460475,0.64140658687331,0.0
0.7976711512599808,0.09879378796762564,0.0
0.6048797747257333,0.4326459911912578,0.0
0.6771223065799945,0.30751825555226453,0.0
0.6270695987728109,0.3941825102989556,0.0
0.6549068670328222,0.3459669473286917,0.0
0.6238101671076751,0.3997244593171531,0.0
0.6580766198364915,0.3403732221956859,0.0
0.6022910946365538,0.43688399375735354,0.0
0.6794981844189473,0.3031573915497163,0.0
0.6219133073955828,0.4028738113810949,0.0
0.6598556088732801,0.33715581746562784,0.0
0.6081453836291949,0.4266221667342346,0.0
0.6735383260240051,0.3133582680499986,0.0
0.6368853556924913,0.3767531357666723,0.0
0.6447204643756314,0.3631823294446494,0.0
0.625123921373081,0.39704125351186514,0.0
0.6564097725782333,0.34285256966650157,0.0
