| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  179  |    50.51%    |    0.6933     |      50.37%       |      50.38%      |
|  180  |    50.51%    |    0.6934     |      50.36%       |      50.45%      |
|  181  |    50.51%    |    0.6925     |      50.37%       |      50.52%      |
|  182  |    50.51%    |    0.6930     |      50.36%       |      50.38%      |
|  183  |    50.50%    |    0.6934     |      50.32%       |      50.30%      |
|  184  |    50.50%    |    0.6931     |      50.38%       |      50.38%      |
|  185  |    50.52%    |    0.6923     |      50.34%       |      50.23%      |
|  186  |    50.52%    |    0.6927     |      50.39%       |      50.52%      |
|  187  |    50.51%    |    0.6933     |      50.32%       |      50.30%      |
|  188  |    50.52%    |    0.6928     |      50.28%       |      50.45%      |
|  189  |    50.51%    |    0.6932     |      50.35%       |      50.38%      |
|  190  |    50.50%    |    0.6935     |      50.33%       |      50.38%      |
|  191  |    50.51%    |    0.6923     |      50.41%       |      50.52%      |
|  192  |    50.52%    |    0.6920     |      50.34%       |      50.30%      |
|  193  |    50.50%    |    0.6939     |      50.39%       |      50.45%      |
|  194  |    50.51%    |    0.6929     |      50.35%       |      50.52%      |
|  195  |    50.51%    |    0.6941     |      50.37%       |      50.45%      |
|  196  |    50.52%    |    0.6931     |      50.33%       |      50.38%      |
|  197  |    50.50%    |    0.6930     |      50.38%       |      50.52%      |
|  198  |    50.52%    |    0.6932     |      50.36%       |      50.59%      |
|  199  |    50.51%    |    0.6923     |      50.35%       |      50.59%      |
|  200  |    50.51%    |    0.6930     |      50.34%       |      50.30%      |
