| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  168  |    53.69%    |    0.6878     |      58.84%       |      52.40%      |
|  169  |    53.68%    |    0.6695     |      58.71%       |      52.45%      |
|  170  |    53.66%    |    0.6759     |      59.24%       |      53.09%      |
|  171  |    53.83%    |    0.6500     |      58.67%       |      53.62%      |
|  172  |    53.70%    |    0.6473     |      59.24%       |      53.11%      |
|  173  |    53.57%    |    0.6690     |      59.38%       |      54.62%      |
|  174  |    53.92%    |    0.6785     |      58.55%       |      52.84%      |
|  175  |    53.64%    |    0.6770     |      59.42%       |      53.69%      |
|  176  |    53.89%    |    0.6774     |      58.81%       |      53.88%      |
|  177  |    53.74%    |    0.6829     |      59.10%       |      52.69%      |
|  178  |    53.60%    |    0.6697     |      59.64%       |      54.03%      |
|  179  |    53.92%    |    0.6607     |      59.33%       |      53.49%      |
|  180  |    53.62%    |    0.6856     |      59.99%       |      54.62%      |
|  181  |    53.70%    |    0.6768     |      59.39%       |      53.21%      |
|  182  |    53.72%    |    0.6648     |      59.36%       |      53.40%      |
|  183  |    53.68%    |    0.6784     |      60.07%       |      54.39%      |
|  184  |    53.81%    |    0.6655     |      59.77%       |      54.13%      |
|  185  |    53.82%    |    0.6589     |      59.29%       |      53.33%      |
|  186  |    53.90%    |    0.6912     |      59.33%       |      53.22%      |
|  187  |    53.87%    |    0.6674     |      59.36%       |      53.22%      |
|  188  |    53.82%    |    0.6759     |      59.10%       |      53.36%      |
|  189  |    53.67%    |    0.6617     |      60.18%       |      55.01%      |
|  190  |    53.73%    |    0.6599     |      60.02%       |      55.25%      |
|  191  |    53.74%    |    0.6813     |      59.81%       |      54.75%      |
|  192  |    54.02%    |    0.6779     |      59.31%       |      53.44%      |
|  193  |    53.68%    |    0.6661     |      58.94%       |      53.19%      |
|  194  |    53.86%    |    0.6658     |      59.56%       |      52.94%      |
|  195  |    53.60%    |    0.6592     |      59.73%       |      53.61%      |
|  196  |    53.79%    |    0.6527     |      58.88%       |      53.07%      |
|  197  |    53.82%    |    0.6801     |      59.55%       |      53.40%      |
|  198  |    53.80%    |    0.6615     |      59.47%       |      54.09%      |
|  199  |    53.85%    |    0.6770     |      59.99%       |      54.07%      |
|  200  |    53.70%    |    0.6643     |      59.02%       |      53.54%      |
