| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  160  |    50.14%    | 1499099392.0000 |      49.84%       |      50.02%      |
|  161  |    49.93%    | 592275776.0000 |      50.14%       |      49.98%      |
|  162  |    49.93%    | 1136139008.0000 |      49.97%       |      50.98%      |
|  163  |    50.15%    | 599420288.0000 |      49.77%       |      49.95%      |
|  164  |    50.16%    | 179611920.0000 |      50.83%       |      50.23%      |
|  165  |    50.23%    | 198458928.0000 |      50.67%       |      50.24%      |
|  166  |    50.10%    | 36322548.0000 |      50.73%       |      50.44%      |
|  167  |    49.49%    | 115404760.0000 |      51.08%       |      50.37%      |
|  168  |    50.08%    | 752151104.0000 |      50.14%       |      49.62%      |
|  169  |    49.79%    | 385839392.0000 |      51.09%       |      49.64%      |
|  170  |    50.19%    | 1517226368.0000 |      49.81%       |      49.88%      |
|  171  |    50.35%    | 416164736.0000 |      49.64%       |      48.97%      |
|  172  |    49.88%    | 179333504.0000 |      50.24%       |      50.07%      |
|  173  |    50.28%    | 306482496.0000 |      49.81%       |      49.96%      |
|  174  |    49.56%    | 182488976.0000 |      49.79%       |      49.96%      |
|  175  |    49.99%    | 135967216.0000 |      50.04%       |      49.33%      |
|  176  |    50.10%    | 334291072.0000 |      50.47%       |      50.38%      |
|  177  |    49.90%    | 276053856.0000 |      50.85%       |      49.94%      |
|  178  |    50.40%    | 32057274.0000 |      50.35%       |      50.14%      |
|  179  |    50.32%    | 58912396.0000 |      50.11%       |      49.91%      |
|  180  |    50.12%    | 3158950144.0000 |      50.26%       |      51.28%      |
|  181  |    50.39%    | 1259856896.0000 |      50.39%       |      49.68%      |
|  182  |    49.95%    | 278531264.0000 |      49.76%       |      50.28%      |
|  183  |    50.27%    | 1295096704.0000 |      49.94%       |      49.01%      |
|  184  |    50.09%    | 231328352.0000 |      50.87%       |      50.32%      |
|  185  |    50.17%    | 304356768.0000 |      50.32%       |      49.86%      |
|  186  |    50.18%    | 187472192.0000 |      49.92%       |      49.64%      |
|  187  |    50.17%    | 707124864.0000 |      50.58%       |      49.89%      |
|  188  |    50.12%    | 150165776.0000 |      49.80%       |      49.95%      |
|  189  |    50.59%    | 159107232.0000 |      48.56%       |      49.95%      |
|  190  |    50.40%    | 183464272.0000 |      50.16%       |      50.25%      |
|  191  |    49.70%    | 136418960.0000 |      49.77%       |      50.25%      |
|  192  |    49.83%    | 40761416.0000 |      49.31%       |      50.19%      |
|  193  |    49.87%    | 534867456.0000 |      50.10%       |      50.06%      |
|  194  |    50.10%    | 56251852.0000 |      49.50%       |      49.33%      |
|  195  |    49.92%    | 11815154.0000 |      51.41%       |      49.72%      |
|  196  |    50.09%    | 1948478848.0000 |      50.63%       |      50.55%      |
|  197  |    49.89%    | 964626432.0000 |      49.82%       |      50.24%      |
|  198  |    50.25%    | 701521600.0000 |      50.57%       |      49.86%      |
|  199  |    50.02%    | 1977707776.0000 |      50.20%       |      50.09%      |
|  200  |    49.68%    | 2399632640.0000 |      51.15%       |      48.77%      |
