| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  124  |    50.45%    |    0.6935     |      50.12%       |      50.20%      |
|  125  |    50.27%    |    0.6940     |      50.12%       |      50.13%      |
|  126  |    50.35%    |    0.6931     |      49.92%       |      50.15%      |
|  127  |    50.25%    |    0.6929     |      49.88%       |      49.80%      |
|  128  |    50.64%    |    0.6933     |      50.11%       |      50.06%      |
|  129  |    50.47%    |    0.6934     |      50.17%       |      50.27%      |
|  130  |    50.41%    |    0.6931     |      50.07%       |      49.92%      |
|  131  |    50.66%    |    0.6929     |      50.10%       |      50.06%      |
|  132  |    50.57%    |    0.6930     |      50.09%       |      50.06%      |
|  133  |    50.33%    |    0.6923     |      50.14%       |      50.13%      |
|  134  |    50.37%    |    0.6931     |      50.12%       |      49.99%      |
|  135  |    49.82%    |    0.6934     |      50.11%       |      50.13%      |
|  136  |    50.34%    |    0.6927     |      50.12%       |      50.06%      |
|  137  |    50.56%    |    0.6925     |      50.12%       |      50.06%      |
|  138  |    50.37%    |    0.6937     |      50.11%       |      50.20%      |
|  139  |    50.70%    |    0.6927     |      50.10%       |      50.06%      |
|  140  |    50.30%    |    0.6931     |      50.14%       |      50.20%      |
|  141  |    50.30%    |    0.6932     |      50.13%       |      50.20%      |
|  142  |    50.32%    |    0.6931     |      50.20%       |      50.20%      |
|  143  |    50.29%    |    0.6931     |      50.12%       |      49.92%      |
|  144  |    50.54%    |    0.6938     |      49.86%       |      50.08%      |
|  145  |    50.45%    |    0.6929     |      50.10%       |      50.06%      |
|  146  |    50.60%    |    0.6938     |      50.12%       |      49.99%      |
|  147  |    50.67%    |    0.6952     |      50.11%       |      50.06%      |
|  148  |    50.41%    |    0.6931     |      50.10%       |      49.99%      |
|  149  |    50.48%    |    0.6938     |      50.13%       |      50.20%      |
|  150  |    50.35%    |    0.6929     |      50.08%       |      49.99%      |
|  151  |    50.33%    |    0.6932     |      49.94%       |      50.01%      |
|  152  |    50.37%    |    0.6927     |      50.10%       |      50.20%      |
|  153  |    50.41%    |    0.6932     |      49.89%       |      50.01%      |
|  154  |    50.37%    |    0.6932     |      50.11%       |      50.06%      |
|  155  |    50.55%    |    0.6933     |      50.16%       |      49.99%      |
|  156  |    50.52%    |    0.6930     |      50.13%       |      50.13%      |
|  157  |    50.50%    |    0.6935     |      50.07%       |      50.20%      |
|  158  |    50.35%    |    0.6934     |      50.11%       |      50.13%      |
|  159  |    50.48%    |    0.6929     |      50.11%       |      50.06%      |
|  160  |    50.18%    |    0.6928     |      50.14%       |      50.06%      |
|  161  |    50.34%    |    0.6932     |      50.08%       |      49.92%      |
|  162  |    50.33%    |    0.6934     |      50.10%       |      50.13%      |
|  163  |    50.45%    |    0.6931     |      50.08%       |      49.99%      |
|  164  |    50.43%    |    0.6931     |      49.87%       |      49.94%      |
|  165  |    50.40%    |    0.6940     |      50.09%       |      50.06%      |
|  166  |    50.55%    |    0.6919     |      50.09%       |      49.99%      |
|  167  |    50.47%    |    0.6931     |      50.11%       |      49.99%      |
|  168  |    50.44%    |    0.6940     |      49.90%       |      50.08%      |
|  169  |    50.29%    |    0.6922     |      50.12%       |      50.27%      |
|  170  |    50.48%    |    0.6930     |      50.12%       |      50.06%      |
|  171  |    50.41%    |    0.6927     |      50.12%       |      50.13%      |
|  172  |    50.34%    |    0.6932     |      49.86%       |      49.73%      |
|  173  |    50.26%    |    0.6933     |      50.08%       |      50.06%      |
|  174  |    50.17%    |    0.6934     |      50.10%       |      50.27%      |
|  175  |    50.29%    |    0.6933     |      50.10%       |      50.27%      |
|  176  |    50.47%    |    0.6932     |      50.12%       |      50.13%      |
|  177  |    50.19%    |    0.6932     |      49.88%       |      50.01%      |
|  178  |    50.34%    |    0.6937     |      50.15%       |      50.06%      |
|  179  |    50.21%    |    0.6938     |      50.07%       |      50.06%      |
|  180  |    50.35%    |    0.6936     |      50.11%       |      50.13%      |
|  181  |    50.33%    |    0.6929     |      50.18%       |      50.06%      |
|  182  |    50.30%    |    0.6932     |      50.12%       |      50.13%      |
|  183  |    50.53%    |    0.6932     |      49.94%       |      50.08%      |
|  184  |    50.21%    |    0.6941     |      50.12%       |      50.27%      |
|  185  |    50.34%    |    0.6932     |      50.08%       |      50.06%      |
|  186  |    50.23%    |    0.6929     |      50.16%       |      50.06%      |
|  187  |    50.30%    |    0.6924     |      50.12%       |      49.85%      |
|  188  |    50.45%    |    0.6938     |      50.11%       |      50.20%      |
|  189  |    50.43%    |    0.6930     |      50.12%       |      50.20%      |
|  190  |    50.17%    |    0.6930     |      50.08%       |      49.99%      |
|  191  |    50.35%    |    0.6934     |      50.05%       |      50.06%      |
|  192  |    50.54%    |    0.6930     |      50.12%       |      50.13%      |
|  193  |    50.40%    |    0.6928     |      50.12%       |      49.99%      |
|  194  |    50.60%    |    0.6913     |      50.11%       |      50.06%      |
|  195  |    50.32%    |    0.6910     |      50.13%       |      49.99%      |
|  196  |    50.29%    |    0.6925     |      50.15%       |      49.99%      |
|  197  |    50.21%    |    0.6931     |      49.92%       |      49.87%      |
|  198  |    50.61%    |    0.6933     |      50.15%       |      50.13%      |
|  199  |    50.42%    |    0.6943     |      50.10%       |      50.13%      |
|  200  |    50.25%    |    0.6927     |      50.12%       |      50.06%      |
