| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  181  |    50.41%    |    0.6930     |      50.00%       |      49.96%      |
|  182  |    50.60%    |    0.6934     |      49.99%       |      49.68%      |
|  183  |    50.42%    |    0.6932     |      50.01%       |      49.89%      |
|  184  |    50.30%    |    0.6942     |      49.96%       |      50.03%      |
|  185  |    50.41%    |    0.6928     |      49.94%       |      49.89%      |
|  186  |    50.30%    |    0.6934     |      49.95%       |      50.03%      |
|  187  |    50.43%    |    0.6913     |      49.94%       |      49.68%      |
|  188  |    50.59%    |    0.6927     |      49.96%       |      49.96%      |
|  189  |    50.31%    |    0.6925     |      49.97%       |      49.82%      |
|  190  |    50.35%    |    0.6932     |      50.01%       |      50.04%      |
|  191  |    50.10%    |    0.6932     |      49.95%       |      49.89%      |
|  192  |    50.37%    |    0.6931     |      49.94%       |      49.82%      |
|  193  |    50.43%    |    0.6911     |      49.98%       |      49.82%      |
|  194  |    50.19%    |    0.6925     |      49.94%       |      49.96%      |
|  195  |    50.76%    |    0.6925     |      49.96%       |      49.82%      |
|  196  |    50.54%    |    0.6931     |      49.94%       |      49.75%      |
|  197  |    50.00%    |    0.6932     |      49.98%       |      49.89%      |
|  198  |    50.41%    |    0.6934     |      49.99%       |      49.90%      |
|  199  |    50.23%    |    0.6928     |      49.95%       |      49.75%      |
|  200  |    50.11%    |    0.6931     |      49.99%       |      49.96%      |
