| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  159  |    67.38%    |    0.5756     |      64.91%       |      66.03%      |
|  160  |    67.12%    |    0.5807     |      64.93%       |      66.61%      |
|  161  |    67.31%    |    0.5879     |      65.06%       |      66.55%      |
|  162  |    67.18%    |    0.5766     |      65.13%       |      66.93%      |
|  163  |    67.30%    |    0.5917     |      65.05%       |      66.23%      |
|  164  |    67.33%    |    0.5888     |      65.04%       |      67.08%      |
|  165  |    67.29%    |    0.5840     |      65.17%       |      66.70%      |
|  166  |    67.21%    |    0.5862     |      65.15%       |      66.75%      |
|  167  |    67.49%    |    0.5736     |      65.12%       |      66.63%      |
|  168  |    67.62%    |    0.5766     |      65.14%       |      66.65%      |
|  169  |    67.42%    |    0.5702     |      65.26%       |      66.93%      |
|  170  |    67.17%    |    0.5811     |      65.06%       |      66.84%      |
|  171  |    67.42%    |    0.5809     |      65.11%       |      66.67%      |
|  172  |    67.26%    |    0.5878     |      65.20%       |      66.59%      |
|  173  |    67.13%    |    0.5743     |      65.04%       |      66.82%      |
|  174  |    67.38%    |    0.5825     |      65.09%       |      66.56%      |
|  175  |    67.34%    |    0.5701     |      65.08%       |      66.58%      |
|  176  |    67.45%    |    0.5901     |      65.12%       |      66.31%      |
|  177  |    67.45%    |    0.5790     |      65.17%       |      67.11%      |
|  178  |    67.21%    |    0.5825     |      65.05%       |      67.32%      |
|  179  |    67.70%    |    0.5690     |      65.21%       |      67.15%      |
|  180  |    67.47%    |    0.5847     |      65.15%       |      66.85%      |
|  181  |    67.34%    |    0.5765     |      65.12%       |      67.03%      |
|  182  |    67.60%    |    0.5675     |      64.97%       |      66.64%      |
|  183  |    67.57%    |    0.5704     |      65.16%       |      67.09%      |
|  184  |    67.54%    |    0.5779     |      64.88%       |      66.10%      |
|  185  |    67.44%    |    0.5886     |      64.98%       |      66.52%      |
|  186  |    67.56%    |    0.5818     |      65.07%       |      66.88%      |
|  187  |    67.52%    |    0.5894     |      65.03%       |      66.64%      |
|  188  |    67.12%    |    0.5796     |      65.14%       |      66.49%      |
|  189  |    67.55%    |    0.5879     |      65.06%       |      66.62%      |
|  190  |    66.97%    |    0.5733     |      65.15%       |      66.65%      |
|  191  |    67.24%    |    0.5843     |      65.05%       |      66.44%      |
|  192  |    67.31%    |    0.5871     |      65.24%       |      66.93%      |
|  193  |    67.50%    |    0.5861     |      65.17%       |      66.63%      |
|  194  |    67.38%    |    0.5643     |      64.93%       |      65.80%      |
|  195  |    67.42%    |    0.5745     |      65.10%       |      66.51%      |
|  196  |    67.59%    |    0.5821     |      65.23%       |      66.65%      |
|  197  |    67.63%    |    0.5836     |      65.05%       |      66.83%      |
|  198  |    67.46%    |    0.5794     |      64.95%       |      66.38%      |
|  199  |    67.31%    |    0.5722     |      64.94%       |      66.59%      |
|  200  |    67.33%    |    0.5836     |      65.04%       |      66.88%      |
