| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  170  |    50.06%    |    0.6932     |      50.52%       |      50.47%      |
|  171  |    50.07%    |    0.6933     |      50.48%       |      50.47%      |
|  172  |    50.06%    |    0.6930     |      50.45%       |      50.47%      |
|  173  |    50.06%    |    0.6931     |      50.50%       |      50.61%      |
|  174  |    50.05%    |    0.6932     |      50.47%       |      50.54%      |
|  175  |    50.07%    |    0.6931     |      50.51%       |      50.54%      |
|  176  |    50.06%    |    0.6932     |      50.43%       |      50.40%      |
|  177  |    50.07%    |    0.6930     |      50.46%       |      50.47%      |
|  178  |    50.06%    |    0.6931     |      50.49%       |      50.40%      |
|  179  |    50.06%    |    0.6931     |      50.56%       |      50.54%      |
|  180  |    50.06%    |    0.6931     |      50.50%       |      50.32%      |
|  181  |    50.06%    |    0.6931     |      50.49%       |      50.47%      |
|  182  |    50.06%    |    0.6932     |      50.47%       |      50.47%      |
|  183  |    50.06%    |    0.6932     |      50.48%       |      50.68%      |
|  184  |    50.05%    |    0.6932     |      50.45%       |      50.61%      |
|  185  |    50.07%    |    0.6932     |      50.43%       |      50.40%      |
|  186  |    50.05%    |    0.6931     |      50.42%       |      50.54%      |
|  187  |    50.06%    |    0.6930     |      50.47%       |      50.32%      |
|  188  |    50.07%    |    0.6930     |      50.48%       |      50.54%      |
|  189  |    50.07%    |    0.6932     |      50.44%       |      50.54%      |
|  190  |    50.06%    |    0.6930     |      50.50%       |      50.40%      |
|  191  |    50.05%    |    0.6934     |      50.43%       |      50.47%      |
|  192  |    50.06%    |    0.6932     |      50.45%       |      50.68%      |
|  193  |    50.05%    |    0.6931     |      50.52%       |      50.47%      |
|  194  |    50.06%    |    0.6930     |      50.43%       |      50.32%      |
|  195  |    50.07%    |    0.6931     |      50.47%       |      50.40%      |
|  196  |    50.06%    |    0.6931     |      50.45%       |      50.61%      |
|  197  |    50.06%    |    0.6933     |      50.44%       |      50.47%      |
|  198  |    50.07%    |    0.6930     |      50.47%       |      50.47%      |
|  199  |    50.06%    |    0.6931     |      50.47%       |      50.54%      |
|  200  |    50.07%    |    0.6930     |      50.47%       |      50.68%      |
