| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  180  |    67.38%    |    0.5771     |      64.95%       |      66.56%      |
|  181  |    67.49%    |    0.5785     |      65.03%       |      66.51%      |
|  182  |    67.31%    |    0.5708     |      65.01%       |      66.24%      |
|  183  |    67.39%    |    0.5800     |      64.91%       |      66.70%      |
|  184  |    67.39%    |    0.5845     |      65.06%       |      66.64%      |
|  185  |    67.22%    |    0.5824     |      64.98%       |      67.08%      |
|  186  |    67.21%    |    0.5711     |      65.00%       |      66.26%      |
|  187  |    67.28%    |    0.5818     |      65.00%       |      65.92%      |
|  188  |    67.43%    |    0.5759     |      65.22%       |      66.47%      |
|  189  |    67.41%    |    0.5770     |      65.02%       |      66.75%      |
|  190  |    67.20%    |    0.5701     |      64.99%       |      66.73%      |
|  191  |    67.63%    |    0.5810     |      65.05%       |      66.14%      |
|  192  |    67.49%    |    0.5946     |      65.27%       |      67.08%      |
|  193  |    67.44%    |    0.5790     |      65.18%       |      66.55%      |
|  194  |    67.33%    |    0.5759     |      65.11%       |      66.08%      |
|  195  |    67.27%    |    0.5779     |      64.96%       |      66.86%      |
|  196  |    67.41%    |    0.5832     |      65.16%       |      66.84%      |
|  197  |    67.40%    |    0.5745     |      65.01%       |      66.46%      |
|  198  |    67.64%    |    0.5799     |      65.15%       |      67.02%      |
|  199  |    67.63%    |    0.5932     |      65.03%       |      66.92%      |
|  200  |    67.40%    |    0.5829     |      65.01%       |      66.43%      |
