| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  166  |    49.79%    | 8761077760.0000 |      50.83%       |      51.87%      |
|  167  |    50.28%    | 27177660416.0000 |      49.11%       |      48.11%      |
|  168  |    49.49%    | 62710337536.0000 |      51.13%       |      52.55%      |
|  169  |    49.49%    | 20861583360.0000 |      49.55%       |      49.14%      |
|  170  |    49.67%    | 5646483456.0000 |      50.57%       |      48.24%      |
|  171  |    50.00%    | 22617970688.0000 |      49.05%       |      47.16%      |
|  172  |    50.00%    | 11635661824.0000 |      50.32%       |      50.72%      |
|  173  |    50.61%    | 13929437184.0000 |      50.27%       |      48.00%      |
|  174  |    50.91%    | 8816201728.0000 |      49.76%       |      50.24%      |
|  175  |    50.95%    | 2668897536.0000 |      51.19%       |      50.89%      |
|  176  |    51.20%    | 2828286464.0000 |      51.65%       |      51.56%      |
|  177  |    51.21%    | 1434738432.0000 |      50.11%       |      47.45%      |
|  178  |    51.41%    | 796830208.0000 |      52.14%       |      52.44%      |
|  179  |    51.47%    | 468607840.0000 |      49.67%       |      51.08%      |
|  180  |    51.22%    | 535745984.0000 |      51.29%       |      51.70%      |
|  181  |    50.71%    | 583957760.0000 |      50.04%       |      56.26%      |
|  182  |    50.68%    | 553113472.0000 |      50.70%       |      53.24%      |
|  183  |    50.12%    | 6243851776.0000 |      51.45%       |      50.71%      |
|  184  |    49.97%    | 1394062080.0000 |      50.38%       |      50.94%      |
|  185  |    49.79%    | 1318751488.0000 |      49.35%       |      49.51%      |
|  186  |    50.09%    | 585814400.0000 |      50.64%       |      50.48%      |
|  187  |    49.87%    | 485057120.0000 |      51.54%       |      49.70%      |
|  188  |    50.26%    | 510004672.0000 |      49.55%       |      51.61%      |
|  189  |    49.96%    | 606261952.0000 |      50.81%       |      50.19%      |
|  190  |    50.17%    | 126159344.0000 |      50.59%       |      50.45%      |
|  191  |    49.89%    | 368588896.0000 |      50.12%       |      50.84%      |
|  192  |    50.56%    | 148467744.0000 |      50.95%       |      49.79%      |
|  193  |    50.21%    | 54773056.0000 |      49.78%       |      49.29%      |
|  194  |    50.17%    | 72533264.0000 |      52.48%       |      50.51%      |
|  195  |    49.96%    | 75139136.0000 |      50.23%       |      49.52%      |
|  196  |    49.87%    | 13860654.0000 |      50.47%       |      48.31%      |
|  197  |    49.84%    | 19690908.0000 |      51.06%       |      50.34%      |
|  198  |    50.07%    | 37555372.0000 |      49.47%       |      50.71%      |
|  199  |    49.83%    | 2337405696.0000 |      50.54%       |      48.94%      |
|  200  |    50.06%    | 1132173056.0000 |      50.61%       |      52.06%      |
