| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  177  |    49.29%    |    0.6931     |      50.35%       |      50.24%      |
|  178  |    49.49%    |    0.6932     |      49.59%       |      49.40%      |
|  179  |    49.76%    |    0.6939     |      49.55%       |      49.47%      |
|  180  |    49.51%    |    0.6931     |      50.48%       |      50.53%      |
|  181  |    49.89%    |    0.6930     |      50.41%       |      50.46%      |
|  182  |    49.94%    |    0.6931     |      50.36%       |      50.24%      |
|  183  |    50.07%    |    0.6942     |      50.42%       |      50.39%      |
|  184  |    50.17%    |    0.6935     |      49.56%       |      49.47%      |
|  185  |    50.03%    |    0.6932     |      50.46%       |      50.53%      |
|  186  |    49.90%    |    0.6929     |      49.64%       |      49.54%      |
|  187  |    49.88%    |    0.6932     |      50.44%       |      50.53%      |
|  188  |    50.36%    |    0.6931     |      50.43%       |      50.53%      |
|  189  |    49.39%    |    0.6934     |      50.39%       |      50.53%      |
|  190  |    49.96%    |    0.6933     |      49.61%       |      49.69%      |
|  191  |    50.03%    |    0.6932     |      49.65%       |      49.69%      |
|  192  |    50.11%    |    0.6928     |      50.46%       |      50.31%      |
|  193  |    49.75%    |    0.6936     |      50.41%       |      50.39%      |
|  194  |    50.14%    |    0.6932     |      50.45%       |      50.46%      |
|  195  |    50.14%    |    0.6945     |      50.38%       |      50.46%      |
|  196  |    50.03%    |    0.6932     |      50.40%       |      50.60%      |
|  197  |    50.21%    |    0.6938     |      50.41%       |      50.46%      |
|  198  |    50.31%    |    0.6932     |      50.37%       |      50.53%      |
|  199  |    50.38%    |    0.6935     |      49.62%       |      49.76%      |
|  200  |    49.79%    |    0.6929     |      50.38%       |      50.31%      |
