| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  144  |    50.29%    |    0.6925     |      50.36%       |      50.33%      |
|  145  |    50.24%    |    0.6931     |      49.59%       |      49.74%      |
|  146  |    50.26%    |    0.6931     |      50.39%       |      50.33%      |
|  147  |    49.91%    |    0.6927     |      50.37%       |      50.26%      |
|  148  |    50.18%    |    0.6932     |      49.57%       |      49.45%      |
|  149  |    50.17%    |    0.6932     |      50.40%       |      50.26%      |
|  150  |    49.85%    |    0.6932     |      49.66%       |      49.88%      |
|  151  |    49.66%    |    0.6927     |      50.39%       |      50.48%      |
|  152  |    49.78%    |    0.6933     |      50.39%       |      50.33%      |
|  153  |    50.19%    |    0.6935     |      49.61%       |      49.52%      |
|  154  |    50.20%    |    0.6933     |      50.39%       |      50.33%      |
|  155  |    50.06%    |    0.6932     |      50.41%       |      50.41%      |
|  156  |    49.91%    |    0.6931     |      50.36%       |      50.26%      |
|  157  |    50.16%    |    0.6930     |      49.60%       |      49.59%      |
|  158  |    50.20%    |    0.6933     |      49.56%       |      49.52%      |
|  159  |    49.46%    |    0.6931     |      50.36%       |      50.19%      |
|  160  |    49.48%    |    0.6932     |      50.36%       |      50.19%      |
|  161  |    50.12%    |    0.6931     |      50.45%       |      50.48%      |
|  162  |    50.11%    |    0.6933     |      50.36%       |      50.33%      |
|  163  |    50.09%    |    0.6932     |      50.39%       |      50.48%      |
|  164  |    49.65%    |    0.6931     |      50.46%       |      50.48%      |
|  165  |    49.97%    |    0.6932     |      50.44%       |      50.62%      |
|  166  |    49.92%    |    0.6931     |      50.41%       |      50.41%      |
|  167  |    50.14%    |    0.6931     |      49.58%       |      49.59%      |
|  168  |    49.99%    |    0.6932     |      50.39%       |      50.33%      |
|  169  |    49.82%    |    0.6931     |      49.56%       |      49.67%      |
|  170  |    50.04%    |    0.6932     |      50.41%       |      50.33%      |
|  171  |    49.91%    |    0.6931     |      50.42%       |      50.26%      |
|  172  |    49.96%    |    0.6935     |      50.41%       |      50.26%      |
|  173  |    49.75%    |    0.6931     |      49.54%       |      49.59%      |
|  174  |    49.95%    |    0.6932     |      50.45%       |      50.41%      |
|  175  |    50.09%    |    0.6936     |      50.40%       |      50.33%      |
|  176  |    49.90%    |    0.6933     |      50.34%       |      50.41%      |
|  177  |    50.09%    |    0.6930     |      49.56%       |      49.45%      |
|  178  |    49.90%    |    0.6933     |      50.41%       |      50.41%      |
|  179  |    49.64%    |    0.6934     |      50.34%       |      50.26%      |
|  180  |    49.56%    |    0.6931     |      50.36%       |      50.19%      |
|  181  |    50.05%    |    0.6932     |      50.42%       |      50.33%      |
|  182  |    49.82%    |    0.6932     |      50.39%       |      50.55%      |
|  183  |    49.56%    |    0.6935     |      50.39%       |      50.33%      |
|  184  |    49.65%    |    0.6932     |      49.61%       |      49.59%      |
|  185  |    50.16%    |    0.6931     |      49.64%       |      49.81%      |
|  186  |    50.16%    |    0.6931     |      50.46%       |      50.26%      |
|  187  |    50.02%    |    0.6931     |      49.61%       |      49.67%      |
