| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  130  |    50.48%    |    0.6929     |      49.98%       |      50.05%      |
|  131  |    50.48%    |    0.6931     |      50.01%       |      50.05%      |
|  132  |    50.47%    |    0.6932     |      50.00%       |      50.05%      |
|  133  |    50.46%    |    0.6943     |      49.99%       |      49.91%      |
|  134  |    50.48%    |    0.6932     |      49.96%       |      49.98%      |
|  135  |    50.48%    |    0.6936     |      50.00%       |      49.91%      |
|  136  |    50.48%    |    0.6939     |      50.04%       |      49.77%      |
|  137  |    50.47%    |    0.6929     |      50.02%       |      49.91%      |
|  138  |    50.47%    |    0.6928     |      49.99%       |      49.91%      |
|  139  |    50.47%    |    0.6938     |      50.04%       |      50.12%      |
|  140  |    50.46%    |    0.6934     |      49.99%       |      49.91%      |
|  141  |    50.48%    |    0.6931     |      50.01%       |      49.98%      |
|  142  |    50.48%    |    0.6927     |      50.01%       |      49.91%      |
|  143  |    50.47%    |    0.6933     |      49.96%       |      50.05%      |
|  144  |    50.46%    |    0.6941     |      50.04%       |      50.12%      |
|  145  |    50.47%    |    0.6929     |      49.98%       |      50.05%      |
|  146  |    50.47%    |    0.6927     |      50.02%       |      49.84%      |
|  147  |    50.47%    |    0.6931     |      49.98%       |      49.98%      |
|  148  |    50.47%    |    0.6930     |      49.97%       |      49.84%      |
|  149  |    50.47%    |    0.6926     |      50.03%       |      49.98%      |
|  150  |    50.48%    |    0.6926     |      49.98%       |      49.98%      |
|  151  |    50.47%    |    0.6926     |      50.01%       |      49.98%      |
|  152  |    50.47%    |    0.6938     |      50.04%       |      50.05%      |
|  153  |    50.48%    |    0.6927     |      50.02%       |      49.91%      |
|  154  |    50.46%    |    0.6925     |      50.02%       |      50.12%      |
|  155  |    50.48%    |    0.6933     |      49.99%       |      50.05%      |
|  156  |    50.46%    |    0.6933     |      49.91%       |      49.77%      |
|  157  |    50.48%    |    0.6939     |      49.98%       |      49.91%      |
|  158  |    50.47%    |    0.6936     |      50.05%       |      49.91%      |
|  159  |    50.46%    |    0.6941     |      49.99%       |      49.91%      |
|  160  |    50.47%    |    0.6934     |      50.02%       |      49.98%      |
|  161  |    50.49%    |    0.6933     |      49.98%       |      50.05%      |
|  162  |    50.48%    |    0.6930     |      49.99%       |      50.05%      |
|  163  |    50.46%    |    0.6935     |      49.97%       |      49.98%      |
|  164  |    50.47%    |    0.6930     |      50.00%       |      49.91%      |
|  165  |    50.48%    |    0.6926     |      50.06%       |      50.19%      |
|  166  |    50.48%    |    0.6928     |      49.93%       |      49.91%      |
|  167  |    50.47%    |    0.6940     |      49.96%       |      50.19%      |
|  168  |    50.46%    |    0.6932     |      50.01%       |      50.05%      |
|  169  |    50.47%    |    0.6931     |      50.04%       |      49.98%      |
|  170  |    50.47%    |    0.6936     |      50.01%       |      49.98%      |
|  171  |    50.48%    |    0.6938     |      50.00%       |      50.05%      |
|  172  |    50.46%    |    0.6925     |      49.99%       |      49.98%      |
|  173  |    50.48%    |    0.6932     |      49.97%       |      50.12%      |
|  174  |    50.47%    |    0.6929     |      50.08%       |      50.19%      |
|  175  |    50.46%    |    0.6926     |      50.04%       |      49.91%      |
|  176  |    50.46%    |    0.6932     |      50.03%       |      50.05%      |
|  177  |    50.48%    |    0.6925     |      50.02%       |      50.12%      |
|  178  |    50.47%    |    0.6930     |      50.00%       |      49.91%      |
|  179  |    50.48%    |    0.6932     |      50.04%       |      50.05%      |
|  180  |    50.47%    |    0.6932     |      50.04%       |      50.12%      |
|  181  |    50.48%    |    0.6934     |      49.97%       |      49.91%      |
|  182  |    50.48%    |    0.6934     |      49.97%       |      49.91%      |
|  183  |    50.47%    |    0.6942     |      49.99%       |      49.91%      |
|  184  |    50.47%    |    0.6929     |      50.08%       |      50.05%      |
|  185  |    50.47%    |    0.6925     |      49.99%       |      49.91%      |
|  186  |    50.47%    |    0.6930     |      49.99%       |      49.91%      |
|  187  |    50.46%    |    0.6930     |      50.00%       |      50.12%      |
|  188  |    50.47%    |    0.6931     |      49.98%       |      49.84%      |
|  189  |    50.47%    |    0.6932     |      50.02%       |      50.05%      |
|  190  |    50.48%    |    0.6929     |      50.02%       |      49.91%      |
|  191  |    50.47%    |    0.6927     |      50.02%       |      49.98%      |
|  192  |    50.47%    |    0.6936     |      50.02%       |      49.84%      |
|  193  |    50.49%    |    0.6929     |      50.04%       |      50.05%      |
|  194  |    50.47%    |    0.6928     |      49.98%       |      50.12%      |
|  195  |    50.46%    |    0.6937     |      50.00%       |      49.91%      |
|  196  |    50.48%    |    0.6926     |      49.98%       |      50.12%      |
|  197  |    50.47%    |    0.6927     |      49.98%       |      49.84%      |
|  198  |    50.47%    |    0.6928     |      50.06%       |      49.98%      |
|  199  |    50.47%    |    0.6930     |      50.04%       |      49.98%      |
|  200  |    50.48%    |    0.6927     |      49.99%       |      49.91%      |
