| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  153  |    66.33%    |    0.5947     |      64.71%       |      66.15%      |
|  154  |    66.57%    |    0.6057     |      64.75%       |      66.13%      |
|  155  |    66.33%    |    0.6180     |      64.65%       |      65.88%      |
|  156  |    66.45%    |    0.6096     |      64.72%       |      66.11%      |
|  157  |    66.41%    |    0.6137     |      64.84%       |      66.00%      |
|  158  |    66.34%    |    0.5926     |      64.83%       |      66.12%      |
|  159  |    66.39%    |    0.6018     |      64.80%       |      66.24%      |
|  160  |    66.63%    |    0.5993     |      64.87%       |      66.58%      |
|  161  |    66.45%    |    0.6067     |      64.77%       |      66.14%      |
|  162  |    66.33%    |    0.6200     |      64.85%       |      66.37%      |
|  163  |    66.48%    |    0.6106     |      64.76%       |      65.97%      |
|  164  |    66.57%    |    0.5942     |      64.72%       |      66.43%      |
|  165  |    66.38%    |    0.6011     |      64.67%       |      65.56%      |
|  166  |    66.49%    |    0.6052     |      64.76%       |      66.17%      |
|  167  |    66.35%    |    0.6175     |      64.94%       |      66.63%      |
|  168  |    66.53%    |    0.5879     |      64.82%       |      66.29%      |
|  169  |    66.20%    |    0.5996     |      64.76%       |      66.23%      |
|  170  |    66.70%    |    0.6117     |      64.56%       |      65.52%      |
|  171  |    66.33%    |    0.6125     |      64.72%       |      66.14%      |
|  172  |    66.33%    |    0.6044     |      64.75%       |      66.47%      |
|  173  |    66.50%    |    0.6119     |      64.57%       |      65.73%      |
|  174  |    66.53%    |    0.5939     |      64.52%       |      65.23%      |
|  175  |    66.31%    |    0.5676     |      64.86%       |      66.35%      |
|  176  |    66.47%    |    0.6157     |      64.80%       |      66.09%      |
|  177  |    66.49%    |    0.6162     |      64.53%       |      65.46%      |
|  178  |    66.31%    |    0.6109     |      64.73%       |      66.30%      |
|  179  |    66.44%    |    0.5984     |      64.72%       |      66.21%      |
|  180  |    66.38%    |    0.5967     |      64.79%       |      66.42%      |
|  181  |    66.45%    |    0.6101     |      64.72%       |      66.37%      |
|  182  |    66.50%    |    0.5919     |      64.62%       |      65.84%      |
|  183  |    66.42%    |    0.6164     |      64.76%       |      66.23%      |
|  184  |    66.55%    |    0.5956     |      64.76%       |      66.18%      |
|  185  |    66.39%    |    0.5963     |      64.81%       |      66.13%      |
|  186  |    66.37%    |    0.6113     |      64.50%       |      65.72%      |
|  187  |    66.41%    |    0.6102     |      64.80%       |      66.20%      |
|  188  |    66.24%    |    0.6138     |      64.76%       |      66.01%      |
|  189  |    66.49%    |    0.5883     |      64.72%       |      66.13%      |
|  190  |    66.58%    |    0.6017     |      64.64%       |      66.12%      |
|  191  |    66.34%    |    0.6076     |      64.79%       |      66.36%      |
|  192  |    66.51%    |    0.6139     |      64.75%       |      66.02%      |
|  193  |    66.35%    |    0.5872     |      64.76%       |      66.12%      |
|  194  |    66.48%    |    0.6074     |      64.81%       |      66.28%      |
|  195  |    66.31%    |    0.6086     |      64.65%       |      65.81%      |
|  196  |    66.48%    |    0.6076     |      64.66%       |      66.20%      |
|  197  |    66.46%    |    0.5690     |      64.81%       |      66.75%      |
|  198  |    66.24%    |    0.6074     |      64.52%       |      65.51%      |
|  199  |    66.63%    |    0.5952     |      64.85%       |      66.38%      |
|  200  |    66.54%    |    0.5984     |      64.66%       |      66.13%      |
