| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  129  |    50.10%    |    0.6932     |      49.70%       |      49.85%      |
|  130  |    50.15%    |    0.6926     |      49.80%       |      49.78%      |
|  131  |    49.82%    |    0.6930     |      49.75%       |      49.78%      |
|  132  |    50.32%    |    0.6941     |      49.73%       |      49.71%      |
|  133  |    50.09%    |    0.6924     |      50.29%       |      50.29%      |
|  134  |    49.85%    |    0.6908     |      50.25%       |      50.15%      |
|  135  |    50.00%    |    0.6941     |      49.70%       |      49.71%      |
|  136  |    49.89%    |    0.6926     |      49.72%       |      49.85%      |
|  137  |    50.37%    |    0.6925     |      49.70%       |      49.71%      |
|  138  |    49.93%    |    0.6930     |      50.21%       |      50.15%      |
|  139  |    49.97%    |    0.6931     |      49.71%       |      49.42%      |
|  140  |    49.91%    |    0.6927     |      50.24%       |      50.37%      |
|  141  |    49.99%    |    0.6931     |      50.30%       |      50.15%      |
|  142  |    50.01%    |    0.6940     |      49.74%       |      49.63%      |
|  143  |    49.94%    |    0.6928     |      50.33%       |      50.37%      |
|  144  |    49.72%    |    0.6940     |      49.78%       |      49.92%      |
|  145  |    49.83%    |    0.6932     |      49.68%       |      49.56%      |
|  146  |    50.32%    |    0.6928     |      50.23%       |      50.29%      |
|  147  |    50.17%    |    0.6941     |      49.78%       |      49.56%      |
|  148  |    49.88%    |    0.6935     |      50.28%       |      50.44%      |
|  149  |    50.24%    |    0.6950     |      49.71%       |      49.78%      |
|  150  |    50.26%    |    0.6973     |      50.29%       |      50.51%      |
|  151  |    49.83%    |    0.6951     |      50.28%       |      50.37%      |
|  152  |    49.90%    |    0.6915     |      49.73%       |      49.63%      |
|  153  |    50.01%    |    0.6954     |      50.26%       |      50.22%      |
|  154  |    50.42%    |    0.6928     |      50.27%       |      50.22%      |
|  155  |    50.14%    |    0.6930     |      50.33%       |      50.37%      |
|  156  |    50.29%    |    0.6938     |      50.28%       |      50.37%      |
|  157  |    50.47%    |    0.6929     |      50.24%       |      50.15%      |
|  158  |    49.82%    |    0.6908     |      49.71%       |      49.71%      |
|  159  |    50.15%    |    0.6929     |      49.75%       |      49.85%      |
|  160  |    50.37%    |    0.6929     |      49.69%       |      49.71%      |
|  161  |    49.56%    |    0.6934     |      49.68%       |      49.63%      |
|  162  |    49.99%    |    0.6928     |      49.75%       |      49.78%      |
|  163  |    49.69%    |    0.6927     |      49.72%       |      49.71%      |
|  164  |    50.15%    |    0.6927     |      49.79%       |      49.78%      |
|  165  |    50.22%    |    0.6923     |      50.26%       |      50.37%      |
|  166  |    50.12%    |    0.6946     |      50.30%       |      50.37%      |
|  167  |    49.77%    |    0.6936     |      49.73%       |      49.78%      |
|  168  |    49.69%    |    0.6931     |      50.23%       |      50.15%      |
|  169  |    50.31%    |    0.6927     |      50.28%       |      50.29%      |
|  170  |    49.98%    |    0.6930     |      50.30%       |      50.51%      |
|  171  |    50.32%    |    0.6931     |      49.73%       |      49.78%      |
|  172  |    50.35%    |    0.6932     |      49.72%       |      49.71%      |
|  173  |    49.99%    |    0.6944     |      49.74%       |      49.85%      |
|  174  |    50.29%    |    0.6931     |      50.27%       |      50.58%      |
|  175  |    50.15%    |    0.6918     |      49.68%       |      49.63%      |
|  176  |    49.83%    |    0.6932     |      49.74%       |      49.99%      |
|  177  |    49.77%    |    0.6904     |      49.70%       |      49.71%      |
|  178  |    50.20%    |    0.6940     |      50.27%       |      50.22%      |
|  179  |    50.11%    |    0.6933     |      50.25%       |      50.29%      |
|  180  |    50.19%    |    0.6942     |      50.34%       |      50.37%      |
|  181  |    50.10%    |    0.6928     |      49.80%       |      49.78%      |
|  182  |    50.56%    |    0.6923     |      49.73%       |      49.78%      |
|  183  |    49.83%    |    0.6926     |      49.70%       |      49.56%      |
|  184  |    49.94%    |    0.6912     |      49.70%       |      49.56%      |
|  185  |    49.97%    |    0.6972     |      49.77%       |      49.63%      |
|  186  |    49.86%    |    0.6927     |      49.68%       |      49.56%      |
|  187  |    50.04%    |    0.6935     |      50.31%       |      50.29%      |
|  188  |    49.97%    |    0.6926     |      49.79%       |      49.71%      |
|  189  |    50.47%    |    0.6912     |      50.29%       |      50.37%      |
|  190  |    49.78%    |    0.6908     |      49.73%       |      49.49%      |
|  191  |    49.69%    |    0.6931     |      50.29%       |      50.37%      |
|  192  |    50.48%    |    0.6937     |      50.25%       |      50.15%      |
|  193  |    50.20%    |    0.6922     |      49.74%       |      49.78%      |
|  194  |    49.80%    |    0.6934     |      50.27%       |      50.37%      |
|  195  |    50.56%    |    0.6924     |      49.70%       |      49.85%      |
|  196  |    50.15%    |    0.6925     |      50.28%       |      50.29%      |
|  197  |    49.69%    |    0.6940     |      50.27%       |      50.29%      |
|  198  |    50.16%    |    0.6932     |      50.17%       |      50.22%      |
|  199  |    50.28%    |    0.6928     |      49.70%       |      49.63%      |
|  200  |    49.97%    |    0.6924     |      49.73%       |      49.63%      |
