| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  159  |    60.11%    |    0.6783     |      57.58%       |      59.26%      |
|  160  |    59.35%    |    0.6873     |      59.21%       |      59.42%      |
|  161  |    60.04%    |    0.6874     |      56.11%       |      57.96%      |
|  162  |    61.01%    |    0.6872     |      59.99%       |      63.58%      |
|  163  |    59.33%    |    0.6892     |      59.05%       |      59.13%      |
|  164  |    59.27%    |    0.6683     |      58.38%       |      60.26%      |
|  165  |    59.86%    |    0.6604     |      59.64%       |      61.10%      |
|  166  |    62.74%    |    0.6693     |      57.72%       |      61.94%      |
|  167  |    58.87%    |    0.6578     |      58.88%       |      61.49%      |
|  168  |    56.81%    |    0.6895     |      56.59%       |      55.61%      |
|  169  |    56.81%    |    0.6601     |      57.85%       |      58.89%      |
|  170  |    57.70%    |    0.7116     |      58.07%       |      55.10%      |
|  171  |    56.24%    |    0.6886     |      53.74%       |      50.65%      |
|  172  |    53.49%    |    0.6852     |      57.43%       |      52.86%      |
|  173  |    51.03%    |    0.6775     |      54.95%       |      51.03%      |
|  174  |    51.38%    |    0.6787     |      54.30%       |      51.90%      |
|  175  |    51.63%    |    0.6740     |      54.84%       |      51.38%      |
|  176  |    52.02%    |    0.6979     |      55.01%       |      51.23%      |
|  177  |    52.43%    |    0.6790     |      56.14%       |      52.09%      |
|  178  |    51.27%    |    0.9261     |      52.53%       |      50.05%      |
|  179  |    51.35%    |    0.7624     |      53.45%       |      51.59%      |
|  180  |    51.59%    |    0.6901     |      53.77%       |      54.86%      |
|  181  |    53.47%    |    0.7219     |      54.60%       |      52.24%      |
|  182  |    53.45%    |    0.6961     |      54.39%       |      55.10%      |
|  183  |    54.37%    |    0.7550     |      53.31%       |      53.81%      |
|  184  |    54.06%    |    0.7214     |      55.42%       |      56.64%      |
|  185  |    54.26%    |    0.7176     |      57.61%       |      55.25%      |
|  186  |    54.05%    |    0.6731     |      55.86%       |      51.69%      |
|  187  |    54.53%    |    0.7354     |      55.68%       |      54.93%      |
|  188  |    52.53%    |    0.7091     |      56.62%       |      52.73%      |
|  189  |    51.46%    |    0.6924     |      55.79%       |      52.33%      |
|  190  |    52.00%    |    0.6786     |      58.16%       |      53.08%      |
|  191  |    52.14%    |    0.6761     |      57.82%       |      53.60%      |
|  192  |    52.60%    |    0.7070     |      56.82%       |      52.06%      |
|  193  |    51.45%    |    0.8758     |      51.83%       |      49.61%      |
|  194  |    50.89%    |    0.6932     |      55.52%       |      52.13%      |
|  195  |    52.04%    |    0.6822     |      53.50%       |      50.75%      |
|  196  |    51.54%    |    0.6799     |      54.74%       |      49.85%      |
|  197  |    50.84%    |    0.6931     |      52.70%       |      51.38%      |
|  198  |    51.19%    |    0.7006     |      53.93%       |      50.20%      |
|  199  |    52.52%    |    0.6939     |      52.41%       |      49.63%      |
|  200  |    50.33%    |    0.6868     |      52.34%       |      50.82%      |
