| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  128  |    50.01%    |    0.6921     |      50.14%       |      50.02%      |
|  129  |    49.80%    |    0.6932     |      50.18%       |      50.09%      |
|  130  |    50.10%    |    0.6931     |      49.81%       |      49.70%      |
|  131  |    49.82%    |    0.6931     |      50.21%       |      50.30%      |
|  132  |    49.70%    |    0.6931     |      49.81%       |      49.70%      |
|  133  |    50.01%    |    0.6933     |      49.83%       |      49.62%      |
|  134  |    50.27%    |    0.6914     |      49.80%       |      49.84%      |
|  135  |    49.86%    |    0.6932     |      49.81%       |      49.98%      |
|  136  |    50.30%    |    0.6931     |      49.80%       |      49.84%      |
|  137  |    50.04%    |    0.6926     |      49.81%       |      49.70%      |
|  138  |    49.84%    |    0.6930     |      50.17%       |      50.16%      |
|  139  |    50.02%    |    0.6932     |      49.83%       |      49.84%      |
|  140  |    49.85%    |    0.6935     |      49.83%       |      49.77%      |
|  141  |    49.78%    |    0.6934     |      50.12%       |      49.95%      |
|  142  |    49.91%    |    0.6932     |      50.17%       |      50.16%      |
|  143  |    49.87%    |    0.6932     |      50.14%       |      50.23%      |
|  144  |    50.04%    |    0.6929     |      49.79%       |      49.84%      |
|  145  |    49.62%    |    0.6927     |      49.79%       |      49.70%      |
|  146  |    50.02%    |    0.6927     |      49.81%       |      49.84%      |
|  147  |    49.90%    |    0.6932     |      49.82%       |      49.70%      |
|  148  |    50.01%    |    0.6921     |      50.18%       |      50.16%      |
|  149  |    49.94%    |    0.6937     |      50.20%       |      50.09%      |
|  150  |    50.14%    |    0.6931     |      50.19%       |      50.16%      |
|  151  |    49.82%    |    0.6931     |      50.15%       |      50.09%      |
|  152  |    49.99%    |    0.6929     |      50.18%       |      50.23%      |
|  153  |    49.87%    |    0.6952     |      50.20%       |      50.23%      |
|  154  |    50.06%    |    0.6929     |      50.18%       |      50.16%      |
|  155  |    49.59%    |    0.6930     |      49.84%       |      49.91%      |
|  156  |    50.16%    |    0.6935     |      50.17%       |      50.23%      |
|  157  |    49.95%    |    0.6930     |      49.81%       |      49.91%      |
|  158  |    50.18%    |    0.6934     |      50.17%       |      50.09%      |
|  159  |    50.22%    |    0.6935     |      49.82%       |      49.70%      |
|  160  |    50.12%    |    0.6937     |      50.11%       |      50.16%      |
|  161  |    50.53%    |    0.6928     |      50.15%       |      50.02%      |
|  162  |    50.21%    |    0.6933     |      50.17%       |      50.16%      |
|  163  |    49.61%    |    0.6930     |      49.85%       |      49.84%      |
|  164  |    49.61%    |    0.6955     |      50.16%       |      50.30%      |
|  165  |    50.41%    |    0.6930     |      50.10%       |      50.09%      |
|  166  |    50.09%    |    0.6930     |      50.17%       |      50.02%      |
|  167  |    49.91%    |    0.6932     |      50.15%       |      50.30%      |
|  168  |    50.04%    |    0.6931     |      49.83%       |      49.77%      |
|  169  |    49.51%    |    0.6933     |      50.13%       |      50.16%      |
|  170  |    50.07%    |    0.6924     |      50.17%       |      50.09%      |
|  171  |    50.03%    |    0.6931     |      49.85%       |      49.91%      |
|  172  |    49.62%    |    0.6932     |      49.79%       |      49.70%      |
|  173  |    50.00%    |    0.6932     |      49.85%       |      49.84%      |
|  174  |    49.97%    |    0.6926     |      50.22%       |      50.16%      |
|  175  |    50.08%    |    0.6935     |      49.87%       |      49.84%      |
|  176  |    50.14%    |    0.6929     |      50.18%       |      50.23%      |
|  177  |    50.02%    |    0.6937     |      50.13%       |      50.09%      |
|  178  |    49.97%    |    0.6931     |      49.84%       |      49.84%      |
|  179  |    49.95%    |    0.6932     |      49.89%       |      49.91%      |
|  180  |    49.92%    |    0.6929     |      50.15%       |      50.02%      |
|  181  |    50.28%    |    0.6930     |      50.21%       |      50.16%      |
|  182  |    49.98%    |    0.6930     |      50.20%       |      50.16%      |
|  183  |    50.02%    |    0.6931     |      49.83%       |      49.84%      |
|  184  |    50.66%    |    0.6929     |      49.86%       |      49.98%      |
|  185  |    50.18%    |    0.6931     |      50.20%       |      50.23%      |
|  186  |    49.93%    |    0.6929     |      49.83%       |      49.70%      |
|  187  |    50.50%    |    0.6937     |      50.26%       |      50.30%      |
|  188  |    49.65%    |    0.6929     |      49.78%       |      49.77%      |
|  189  |    50.22%    |    0.6931     |      50.17%       |      50.16%      |
|  190  |    50.19%    |    0.6940     |      49.89%       |      49.77%      |
|  191  |    49.48%    |    0.6924     |      50.18%       |      50.09%      |
|  192  |    49.93%    |    0.6925     |      50.17%       |      50.23%      |
|  193  |    50.24%    |    0.6929     |      49.88%       |      49.84%      |
|  194  |    50.14%    |    0.6932     |      50.11%       |      50.09%      |
|  195  |    50.07%    |    0.6934     |      50.14%       |      49.95%      |
|  196  |    49.78%    |    0.6943     |      49.83%       |      49.77%      |
|  197  |    50.35%    |    0.6929     |      49.79%       |      49.84%      |
|  198  |    50.40%    |    0.6932     |      49.78%       |      49.91%      |
|  199  |    49.67%    |    0.6931     |      49.88%       |      49.84%      |
|  200  |    50.39%    |    0.6935     |      50.21%       |      50.23%      |
