| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  169  |    67.50%    |    0.5743     |      65.19%       |      66.99%      |
|  170  |    67.44%    |    0.5991     |      65.07%       |      66.59%      |
|  171  |    67.43%    |    0.5883     |      65.14%       |      66.59%      |
|  172  |    67.61%    |    0.5782     |      65.26%       |      67.15%      |
|  173  |    67.32%    |    0.5955     |      65.04%       |      66.30%      |
|  174  |    67.46%    |    0.5910     |      65.14%       |      66.59%      |
|  175  |    67.42%    |    0.5970     |      65.04%       |      66.60%      |
|  176  |    67.29%    |    0.5725     |      65.15%       |      66.60%      |
|  177  |    67.50%    |    0.5802     |      65.09%       |      66.07%      |
|  178  |    67.51%    |    0.5931     |      65.07%       |      66.04%      |
|  179  |    67.34%    |    0.5849     |      65.04%       |      66.11%      |
|  180  |    67.68%    |    0.5815     |      65.15%       |      67.17%      |
|  181  |    67.43%    |    0.5891     |      65.18%       |      66.54%      |
|  182  |    67.52%    |    0.5814     |      65.20%       |      66.96%      |
|  183  |    67.46%    |    0.5772     |      65.12%       |      66.38%      |
|  184  |    67.71%    |    0.5897     |      65.04%       |      66.44%      |
|  185  |    67.47%    |    0.5797     |      65.15%       |      67.02%      |
|  186  |    67.27%    |    0.5950     |      65.00%       |      66.27%      |
|  187  |    67.42%    |    0.5749     |      65.17%       |      67.11%      |
|  188  |    67.49%    |    0.5729     |      64.97%       |      66.62%      |
|  189  |    67.55%    |    0.5879     |      65.17%       |      66.38%      |
|  190  |    67.41%    |    0.6025     |      65.07%       |      66.48%      |
|  191  |    67.47%    |    0.5931     |      65.01%       |      66.96%      |
|  192  |    67.20%    |    0.5808     |      65.11%       |      66.74%      |
|  193  |    67.57%    |    0.5885     |      65.16%       |      66.70%      |
|  194  |    67.52%    |    0.5749     |      65.06%       |      66.48%      |
|  195  |    67.63%    |    0.5806     |      65.20%       |      66.37%      |
|  196  |    67.49%    |    0.5839     |      65.17%       |      66.41%      |
|  197  |    67.58%    |    0.5800     |      65.02%       |      66.85%      |
|  198  |    67.41%    |    0.5749     |      65.01%       |      66.35%      |
|  199  |    67.50%    |    0.5679     |      65.01%       |      66.34%      |
|  200  |    67.46%    |    0.5827     |      65.04%       |      66.30%      |
