| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  144  |    66.86%    |    0.5870     |      65.44%       |      66.70%      |
|  145  |    66.90%    |    0.5913     |      65.42%       |      66.70%      |
|  146  |    66.79%    |    0.5974     |      65.49%       |      67.09%      |
|  147  |    66.84%    |    0.5903     |      65.48%       |      66.80%      |
|  148  |    66.87%    |    0.5795     |      65.48%       |      66.75%      |
|  149  |    66.96%    |    0.5692     |      65.38%       |      66.56%      |
|  150  |    66.82%    |    0.5774     |      65.37%       |      66.66%      |
|  151  |    67.01%    |    0.5842     |      65.26%       |      66.25%      |
|  152  |    67.08%    |    0.5842     |      65.47%       |      66.81%      |
|  153  |    66.87%    |    0.5829     |      65.58%       |      66.88%      |
|  154  |    66.79%    |    0.6037     |      65.50%       |      66.76%      |
|  155  |    66.96%    |    0.5795     |      65.53%       |      66.56%      |
|  156  |    66.71%    |    0.5937     |      65.36%       |      66.33%      |
|  157  |    67.22%    |    0.5971     |      65.44%       |      66.41%      |
|  158  |    66.60%    |    0.5861     |      65.43%       |      66.67%      |
|  159  |    66.78%    |    0.5794     |      65.42%       |      66.60%      |
|  160  |    66.96%    |    0.5799     |      65.26%       |      66.56%      |
|  161  |    66.68%    |    0.5676     |      65.27%       |      66.33%      |
|  162  |    66.90%    |    0.5931     |      65.02%       |      66.65%      |
|  163  |    67.00%    |    0.5987     |      65.44%       |      66.52%      |
|  164  |    66.84%    |    0.5761     |      65.48%       |      66.93%      |
|  165  |    67.06%    |    0.5958     |      65.44%       |      66.84%      |
|  166  |    66.90%    |    0.5921     |      65.43%       |      66.57%      |
|  167  |    67.21%    |    0.5727     |      65.36%       |      66.65%      |
|  168  |    67.14%    |    0.5723     |      65.48%       |      66.70%      |
|  169  |    66.86%    |    0.5965     |      65.44%       |      66.50%      |
|  170  |    66.89%    |    0.5881     |      65.44%       |      66.31%      |
|  171  |    67.06%    |    0.5823     |      65.39%       |      66.36%      |
|  172  |    67.01%    |    0.5791     |      65.47%       |      66.72%      |
|  173  |    67.09%    |    0.5796     |      65.55%       |      66.44%      |
|  174  |    67.11%    |    0.5841     |      65.44%       |      66.52%      |
|  175  |    67.11%    |    0.5878     |      65.39%       |      66.83%      |
|  176  |    66.88%    |    0.5940     |      65.35%       |      66.49%      |
|  177  |    66.99%    |    0.5721     |      65.29%       |      66.27%      |
|  178  |    67.12%    |    0.5909     |      65.41%       |      67.19%      |
|  179  |    67.06%    |    0.5970     |      65.42%       |      66.86%      |
|  180  |    67.09%    |    0.5937     |      65.41%       |      66.46%      |
|  181  |    66.91%    |    0.5802     |      65.55%       |      66.72%      |
|  182  |    66.88%    |    0.5839     |      65.28%       |      66.51%      |
|  183  |    66.97%    |    0.5785     |      65.45%       |      66.75%      |
|  184  |    66.97%    |    0.6028     |      65.50%       |      66.74%      |
|  185  |    66.84%    |    0.5863     |      65.16%       |      66.80%      |
|  186  |    67.12%    |    0.6009     |      65.38%       |      66.73%      |
|  187  |    66.96%    |    0.5835     |      65.42%       |      66.70%      |
|  188  |    66.99%    |    0.5812     |      65.37%       |      66.47%      |
|  189  |    67.09%    |    0.5806     |      65.55%       |      66.74%      |
|  190  |    66.90%    |    0.5842     |      65.44%       |      66.98%      |
|  191  |    66.89%    |    0.5820     |      65.36%       |      66.81%      |
|  192  |    67.02%    |    0.5908     |      65.41%       |      66.81%      |
|  193  |    66.95%    |    0.5855     |      65.51%       |      66.56%      |
|  194  |    67.09%    |    0.5754     |      65.08%       |      66.24%      |
|  195  |    67.03%    |    0.5823     |      65.36%       |      66.48%      |
|  196  |    67.29%    |    0.5764     |      65.40%       |      67.10%      |
|  197  |    66.96%    |    0.5804     |      65.52%       |      66.65%      |
|  198  |    67.18%    |    0.5745     |      65.34%       |      66.61%      |
|  199  |    67.12%    |    0.5739     |      65.28%       |      66.75%      |
|  200  |    67.07%    |    0.5860     |      65.11%       |      67.03%      |
