| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  140  |    66.64%    |    0.6332     |      64.57%       |      66.34%      |
|  141  |    66.71%    |    0.6390     |      64.62%       |      66.61%      |
|  142  |    66.69%    |    0.6277     |      64.61%       |      66.45%      |
|  143  |    66.73%    |    0.6455     |      64.60%       |      66.47%      |
|  144  |    66.70%    |    0.6171     |      64.55%       |      66.38%      |
|  145  |    66.74%    |    0.6248     |      64.58%       |      66.38%      |
|  146  |    66.71%    |    0.6293     |      64.74%       |      66.59%      |
|  147  |    66.68%    |    0.6408     |      64.56%       |      66.34%      |
|  148  |    66.68%    |    0.6304     |      64.75%       |      66.64%      |
|  149  |    66.71%    |    0.6226     |      64.65%       |      66.41%      |
|  150  |    66.72%    |    0.6388     |      64.70%       |      66.47%      |
|  151  |    66.77%    |    0.6094     |      64.56%       |      66.47%      |
|  152  |    66.72%    |    0.6137     |      64.67%       |      66.44%      |
|  153  |    66.74%    |    0.6310     |      64.68%       |      66.50%      |
|  154  |    66.76%    |    0.6301     |      64.60%       |      66.40%      |
|  155  |    66.74%    |    0.6251     |      64.75%       |      66.57%      |
|  156  |    66.75%    |    0.6193     |      64.70%       |      66.43%      |
|  157  |    66.77%    |    0.6018     |      64.71%       |      66.78%      |
|  158  |    66.78%    |    0.6349     |      64.72%       |      66.78%      |
|  159  |    66.83%    |    0.6348     |      64.70%       |      66.43%      |
|  160  |    66.84%    |    0.6199     |      64.69%       |      66.63%      |
|  161  |    66.88%    |    0.6170     |      64.68%       |      66.45%      |
|  162  |    66.82%    |    0.6104     |      64.62%       |      66.38%      |
|  163  |    66.88%    |    0.6213     |      64.68%       |      66.78%      |
|  164  |    66.91%    |    0.6135     |      64.79%       |      66.70%      |
|  165  |    66.92%    |    0.6289     |      64.72%       |      66.50%      |
|  166  |    66.89%    |    0.6094     |      64.77%       |      66.63%      |
|  167  |    66.89%    |    0.6239     |      64.77%       |      66.78%      |
