| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  141  |    65.81%    |    0.6229     |      65.26%       |      67.02%      |
|  142  |    65.84%    |    0.6325     |      65.35%       |      66.94%      |
|  143  |    65.82%    |    0.6255     |      65.47%       |      67.17%      |
|  144  |    65.84%    |    0.6618     |      65.35%       |      67.09%      |
|  145  |    65.83%    |    0.6502     |      65.45%       |      67.03%      |
|  146  |    65.87%    |    0.6648     |      65.19%       |      67.03%      |
|  147  |    65.78%    |    0.6419     |      65.29%       |      66.87%      |
|  148  |    65.87%    |    0.5977     |      65.28%       |      67.07%      |
|  149  |    65.90%    |    0.6269     |      65.41%       |      67.03%      |
|  150  |    65.90%    |    0.6244     |      65.21%       |      67.07%      |
|  151  |    65.82%    |    0.6374     |      65.33%       |      67.17%      |
|  152  |    65.96%    |    0.6206     |      65.34%       |      67.04%      |
|  153  |    65.96%    |    0.6180     |      65.27%       |      67.10%      |
|  154  |    65.91%    |    0.6424     |      65.45%       |      67.17%      |
|  155  |    65.94%    |    0.6242     |      65.39%       |      67.10%      |
|  156  |    65.93%    |    0.6546     |      65.33%       |      67.24%      |
|  157  |    65.98%    |    0.6384     |      65.42%       |      67.18%      |
|  158  |    65.96%    |    0.6316     |      65.46%       |      67.17%      |
|  159  |    65.97%    |    0.6084     |      65.38%       |      67.10%      |
|  160  |    65.98%    |    0.6143     |      65.37%       |      66.88%      |
|  161  |    65.92%    |    0.5908     |      65.39%       |      67.11%      |
|  162  |    65.91%    |    0.6380     |      65.41%       |      67.18%      |
|  163  |    65.98%    |    0.6565     |      65.46%       |      66.95%      |
|  164  |    65.95%    |    0.6373     |      65.44%       |      67.02%      |
|  165  |    66.01%    |    0.6470     |      65.42%       |      67.16%      |
|  166  |    66.01%    |    0.6314     |      65.40%       |      66.95%      |
|  167  |    66.00%    |    0.6199     |      65.35%       |      67.02%      |
|  168  |    66.01%    |    0.6179     |      65.50%       |      67.04%      |
|  169  |    66.04%    |    0.6524     |      65.48%       |      66.96%      |
|  170  |    66.05%    |    0.6279     |      65.40%       |      67.10%      |
|  171  |    66.04%    |    0.6302     |      65.46%       |      67.03%      |
|  172  |    66.11%    |    0.6328     |      65.33%       |      67.03%      |
|  173  |    66.10%    |    0.6245     |      65.38%       |      67.03%      |
|  174  |    66.13%    |    0.5967     |      65.34%       |      67.10%      |
|  175  |    66.12%    |    0.6125     |      65.40%       |      67.17%      |
|  176  |    66.08%    |    0.6360     |      65.43%       |      66.96%      |
|  177  |    66.24%    |    0.6154     |      65.34%       |      66.96%      |
|  178  |    66.17%    |    0.6468     |      65.43%       |      67.24%      |
|  179  |    66.17%    |    0.6503     |      65.45%       |      67.11%      |
|  180  |    66.21%    |    0.6146     |      65.40%       |      67.25%      |
|  181  |    66.22%    |    0.6332     |      65.32%       |      67.24%      |
|  182  |    66.21%    |    0.6390     |      65.42%       |      67.31%      |
|  183  |    66.23%    |    0.6348     |      65.34%       |      67.31%      |
|  184  |    66.22%    |    0.6548     |      65.44%       |      67.29%      |
|  185  |    66.20%    |    0.6408     |      65.49%       |      67.25%      |
|  186  |    66.23%    |    0.6330     |      65.42%       |      67.03%      |
|  187  |    66.18%    |    0.6049     |      65.33%       |      67.10%      |
|  188  |    66.24%    |    0.6284     |      65.41%       |      67.18%      |
|  189  |    66.22%    |    0.6092     |      65.43%       |      67.11%      |
|  190  |    66.24%    |    0.6324     |      65.47%       |      67.04%      |
|  191  |    66.25%    |    0.6308     |      65.38%       |      67.11%      |
|  192  |    66.18%    |    0.6230     |      65.39%       |      67.20%      |
|  193  |    66.18%    |    0.6447     |      65.33%       |      67.18%      |
|  194  |    66.27%    |    0.6108     |      65.45%       |      67.18%      |
|  195  |    66.20%    |    0.6325     |      65.49%       |      67.31%      |
|  196  |    66.19%    |    0.6036     |      65.48%       |      67.18%      |
|  197  |    66.22%    |    0.6235     |      65.33%       |      67.06%      |
|  198  |    66.23%    |    0.6126     |      65.42%       |      67.13%      |
|  199  |    66.22%    |    0.6375     |      65.42%       |      66.86%      |
|  200  |    66.18%    |    0.6318     |      65.34%       |      66.93%      |
